path,label,split,source,language,generation_type,channel_type,codec,original_recording_id,original_recording_group,segment_id,duration_sec,clipping_flag,silence_ratio,benchmark_name,notes,call_profile,norm_source
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02928_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02928,fleurs_tr_fleurs_tr_02928,1656,9.78,0,0.3465,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02928.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_02928_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02928,fleurs_tr_fleurs_tr_02928,1656,9.78,0,0.3465,,,wideband_opus,data/fleurs_tr/fleurs_tr_02928.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_D_0000094_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_D_0000094,asvspoof_pa_spk_PA_0078,847,1.85,1,0.4736,,env=aaa attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0000094.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_D_0000094_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_D_0000094,asvspoof_pa_spk_PA_0078,847,1.85,1,0.4736,,env=aaa attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0000094.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_T_0003443_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0003443,asvspoof_pa_spk_PA_0083,56,3.01,1,0.2808,,env=bcc attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0003443.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_T_0003443_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0003443,asvspoof_pa_spk_PA_0083,56,3.01,1,0.2808,,env=bcc attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0003443.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_D_0002004_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_D_0002004,asvspoof_pa_spk_PA_0069,1307,1.9,1,0.3489,,env=bab attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0002004.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_D_0002004_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_D_0002004,asvspoof_pa_spk_PA_0069,1307,1.9,1,0.3489,,env=bab attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0002004.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_T_0003731_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0003731,asvspoof_pa_spk_PA_0092,749,1.67,,,,env=caa attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0003731.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_T_0003731_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0003731,asvspoof_pa_spk_PA_0092,749,1.67,,,,env=caa attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0003731.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02855_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02855,fleurs_tr_fleurs_tr_02855,258,15.0,0,0.0792,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02855.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_02855_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02855,fleurs_tr_fleurs_tr_02855,258,15.0,0,0.0792,,,wideband_opus,data/fleurs_tr/fleurs_tr_02855.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02947_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02947,fleurs_tr_fleurs_tr_02947,580,14.29,0,0.175,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02947.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_02947_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02947,fleurs_tr_fleurs_tr_02947,580,14.29,0,0.175,,,wideband_opus,data/fleurs_tr/fleurs_tr_02947.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_00118_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_00118,fleurs_tr_fleurs_tr_00118,761,9.35,0,0.1587,,,narrowband_g711,data/fleurs_tr/fleurs_tr_00118.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_00118_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_00118,fleurs_tr_fleurs_tr_00118,761,9.35,0,0.1587,,,wideband_opus,data/fleurs_tr/fleurs_tr_00118.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_T_0002847_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0002847,asvspoof_pa_spk_PA_0083,1131,4.0,,,,env=bbc attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0002847.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_T_0002847_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0002847,asvspoof_pa_spk_PA_0083,1131,4.0,,,,env=bbc attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0002847.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02238_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02238,fleurs_tr_fleurs_tr_02238,118,11.94,0,0.0503,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02238.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_02238_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02238,fleurs_tr_fleurs_tr_02238,118,11.94,0,0.0503,,,wideband_opus,data/fleurs_tr/fleurs_tr_02238.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_D_0002245_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_D_0002245,asvspoof_pa_spk_PA_0073,1386,1.52,,,,env=bac attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0002245.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_D_0002245_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_D_0002245,asvspoof_pa_spk_PA_0073,1386,1.52,,,,env=bac attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0002245.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_T_0004738_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0004738,asvspoof_pa_spk_PA_0092,744,1.87,1,0.4478,,env=cbc attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0004738.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_T_0004738_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0004738,asvspoof_pa_spk_PA_0092,744,1.87,1,0.4478,,env=cbc attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0004738.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02609_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02609,fleurs_tr_fleurs_tr_02609,196,16.23,0,0.1505,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02609.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_02609_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02609,fleurs_tr_fleurs_tr_02609,196,16.23,0,0.1505,,,wideband_opus,data/fleurs_tr/fleurs_tr_02609.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02555_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02555,fleurs_tr_fleurs_tr_02555,1098,5.96,0,0.3353,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02555.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_02555_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02555,fleurs_tr_fleurs_tr_02555,1098,5.96,0,0.3353,,,wideband_opus,data/fleurs_tr/fleurs_tr_02555.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02264_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02264,fleurs_tr_fleurs_tr_02264,1576,10.8,0,0.0575,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02264.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_02264_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02264,fleurs_tr_fleurs_tr_02264,1576,10.8,0,0.0575,,,wideband_opus,data/fleurs_tr/fleurs_tr_02264.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02025_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02025,fleurs_tr_fleurs_tr_02025,582,8.46,0,0.0541,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02025.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_02025_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02025,fleurs_tr_fleurs_tr_02025,582,8.46,0,0.0541,,,wideband_opus,data/fleurs_tr/fleurs_tr_02025.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02606_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02606,fleurs_tr_fleurs_tr_02606,697,16.91,0,0.1305,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02606.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_02606_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02606,fleurs_tr_fleurs_tr_02606,697,16.91,0,0.1305,,,wideband_opus,data/fleurs_tr/fleurs_tr_02606.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_T_0002777_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0002777,asvspoof_pa_spk_PA_0096,303,3.09,,,,env=bbb attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0002777.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_T_0002777_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0002777,asvspoof_pa_spk_PA_0096,303,3.09,,,,env=bbb attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0002777.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_01397_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01397,fleurs_tr_fleurs_tr_01397,1124,10.44,0,0.0503,,,narrowband_g711,data/fleurs_tr/fleurs_tr_01397.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_01397_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01397,fleurs_tr_fleurs_tr_01397,1124,10.44,0,0.0503,,,wideband_opus,data/fleurs_tr/fleurs_tr_01397.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_T_0005250_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0005250,asvspoof_pa_spk_PA_0083,1247,1.59,,,,env=ccc attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0005250.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_T_0005250_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0005250,asvspoof_pa_spk_PA_0083,1247,1.59,,,,env=ccc attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0005250.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_T_0000150_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0000150,asvspoof_pa_spk_PA_0093,482,1.06,,,,env=aaa attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0000150.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_T_0000150_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0000150,asvspoof_pa_spk_PA_0093,482,1.06,,,,env=aaa attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0000150.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_01338_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01338,fleurs_tr_fleurs_tr_01338,445,8.41,0,0.2066,,,narrowband_g711,data/fleurs_tr/fleurs_tr_01338.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_01338_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01338,fleurs_tr_fleurs_tr_01338,445,8.41,0,0.2066,,,wideband_opus,data/fleurs_tr/fleurs_tr_01338.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_00497_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_00497,fleurs_tr_fleurs_tr_00497,209,12.42,0,0.0576,,,narrowband_g711,data/fleurs_tr/fleurs_tr_00497.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_00497_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_00497,fleurs_tr_fleurs_tr_00497,209,12.42,0,0.0576,,,wideband_opus,data/fleurs_tr/fleurs_tr_00497.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02712_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02712,fleurs_tr_fleurs_tr_02712,534,12.27,0,0.2443,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02712.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_02712_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02712,fleurs_tr_fleurs_tr_02712,534,12.27,0,0.2443,,,wideband_opus,data/fleurs_tr/fleurs_tr_02712.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_01403_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01403,fleurs_tr_fleurs_tr_01403,51,0.5,1,0.5752,,,narrowband_g711,data/fleurs_tr/fleurs_tr_01403.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_01403_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01403,fleurs_tr_fleurs_tr_01403,51,0.5,1,0.5752,,,wideband_opus,data/fleurs_tr/fleurs_tr_01403.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_D_0004268_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_D_0004268,asvspoof_pa_spk_PA_0075,1194,1.14,1,0.4322,,env=cba attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0004268.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_D_0004268_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_D_0004268,asvspoof_pa_spk_PA_0075,1194,1.14,1,0.4322,,env=cba attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0004268.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_01253_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01253,fleurs_tr_fleurs_tr_01253,1146,12.08,0,0.035,,,narrowband_g711,data/fleurs_tr/fleurs_tr_01253.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_01253_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01253,fleurs_tr_fleurs_tr_01253,1146,12.08,0,0.035,,,wideband_opus,data/fleurs_tr/fleurs_tr_01253.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_00093_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_00093,fleurs_tr_fleurs_tr_00093,319,5.65,1,0.6171,,,narrowband_g711,data/fleurs_tr/fleurs_tr_00093.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_00093_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_00093,fleurs_tr_fleurs_tr_00093,319,5.65,1,0.6171,,,wideband_opus,data/fleurs_tr/fleurs_tr_00093.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_01174_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01174,fleurs_tr_fleurs_tr_01174,602,12.9,0,0.0809,,,narrowband_g711,data/fleurs_tr/fleurs_tr_01174.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_01174_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01174,fleurs_tr_fleurs_tr_01174,602,12.9,0,0.0809,,,wideband_opus,data/fleurs_tr/fleurs_tr_01174.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_D_0003148_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_D_0003148,asvspoof_pa_spk_PA_0103,159,2.2,1,0.2525,,env=bca attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0003148.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_D_0003148_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_D_0003148,asvspoof_pa_spk_PA_0103,159,2.2,1,0.2525,,env=bca attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0003148.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_00874_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_00874,fleurs_tr_fleurs_tr_00874,1113,0.48,1,0.6032,,,narrowband_g711,data/fleurs_tr/fleurs_tr_00874.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_00874_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_00874,fleurs_tr_fleurs_tr_00874,1113,0.48,1,0.6032,,,wideband_opus,data/fleurs_tr/fleurs_tr_00874.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02480_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02480,fleurs_tr_fleurs_tr_02480,1989,9.11,0,0.0755,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02480.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_02480_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02480,fleurs_tr_fleurs_tr_02480,1989,9.11,0,0.0755,,,wideband_opus,data/fleurs_tr/fleurs_tr_02480.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_01600_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01600,fleurs_tr_fleurs_tr_01600,787,11.59,0,0.176,,,narrowband_g711,data/fleurs_tr/fleurs_tr_01600.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_01600_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01600,fleurs_tr_fleurs_tr_01600,787,11.59,0,0.176,,,wideband_opus,data/fleurs_tr/fleurs_tr_01600.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_T_0002111_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0002111,asvspoof_pa_spk_PA_0090,673,1.34,1,0.2871,,env=bab attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0002111.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_T_0002111_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0002111,asvspoof_pa_spk_PA_0090,673,1.34,1,0.2871,,env=bab attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0002111.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/PA_T_0004721_g711.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0004721,asvspoof_pa_spk_PA_0091,1356,2.68,,,,env=cbc attack=-,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0004721.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/PA_T_0004721_opus.wav,real,train,asvspoof_pa,en,human_speech,microphone,wav_pcm_norm,asvspoof_pa_PA_T_0004721,asvspoof_pa_spk_PA_0091,1356,2.68,,,,env=cbc attack=-,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0004721.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_01697_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01697,fleurs_tr_fleurs_tr_01697,129,9.32,0,0.4961,,,narrowband_g711,data/fleurs_tr/fleurs_tr_01697.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/real/fleurs_tr_01697_opus.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_01697,fleurs_tr_fleurs_tr_01697,129,9.32,0,0.4961,,,wideband_opus,data/fleurs_tr/fleurs_tr_01697.wav
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/real/fleurs_tr_02105_g711.wav,real,train,data/fleurs_tr,tr,human_speech,microphone,wav_pcm_norm,fleurs_tr_fleurs_tr_02105,fleurs_tr_fleurs_tr_02105,273,12.3,0,0.0592,,,narrowband_g711,data/fleurs_tr/fleurs_tr_02105.wav
